Id,Concessionaria,AnoDoPnvSnv,TipoDeRadar,Rodovia,Uf,KmM,Municipio,TipoPista,Sentido,Situacao,Latitude,Longitude,VelocidadeLeve
2656,AUTOPISTA LITORAL SUL,2009,Redutor,BR-101,SC,"213,290",Palhoça,Marginal,Crescente,Ativo,"-27,639242","-48,666750",40
2657,AUTOPISTA LITORAL SUL,2009,Redutor,BR-101,SC,"213,660",Palhoça,Marginal,Crescente,Ativo,"-27,642081","-48,668847",60
2658,AUTOPISTA LITORAL SUL,2009,Redutor,BR-101,SC,"213,850",Palhoça,Marginal,Decrescente,Ativo,"-27,643475","-48,669875",60
2659,AUTOPISTA LITORAL SUL,2009,Redutor,BR-101,SC,"215,050",Palhoça,Marginal,Crescente,Ativo,"-27,651111","-48,675542",60
2660,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,SC,"308,420",Capão Alto,Principal,Crescente,Ativo,"-28,198181","-50,755152",60
2661,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,SC,"69,440",Monte Castelo,Principal,Decrescente,Ativo,"-26,464530","-50,229910",60
2662,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,SC,"105,280",Monte Castelo,Principal,Decrescente,Ativo,"-26,753120","-50,316920",60
2663,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,SC,"53,300",Papanduva,Principal,Crescente,Ativo,"-26,393600","-50,156470",60
2664,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,SC,"172,500",Ponte Alta do Norte,Principal,Crescente,Ativo,"-27,213530","-50,465490",80
2665,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,PR,"206,070",Rio Negro,Principal,Crescente,Ativo,"-26,074620","-49,755800",60
2666,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,PR,"206,900",Rio Negro,Principal,Decrescente,Ativo,"-26,075750","-49,762580",60
2667,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,SC,"117,320",Santa Cecília,Principal,Crescente,Ativo,"-26,817860","-50,351050",60
2668,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,SC,"173,150",São Cristóvão do Sul,Principal,Decrescente,Ativo,"-27,219030","-50,464130",80
2669,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,SC,"117,850",Santa Cecília,Principal,Decrescente,Ativo,"-26,820990","-50,354110",60
2670,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,PR,"120,598",Curitiba,Principal,Decrescente,Ativo,"-25,591550","-49,315240",80
2671,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,PR,"128,900",Fazenda Rio Grande,Principal,Crescente,Ativo,"-25,663200","-49,313730",80
2672,AUTOPISTA PLANALTO SUL,2017,Redutor,BR-116,PR,"121,800",Curitiba,Principal,Crescente,Ativo,"-25,601000","-49,318000",80
2673,AUTOPISTA PLANALTO SUL,2017,Controlador,BR-116,PR,"125,950",Fazenda Rio Grande,Principal,Decrescente,Ativo,"-25,639000","-49,313000",60
2674,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"299,800",São Lourenço da Serra,Principal,Crescente,Ativo,"-23,793677","-46,915330",60
2675,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"305,100",São Lourenço da Serra,Principal,Crescente,Ativo,"-23,837860","-46,930824",80
2676,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"511,400",Cajati,Principal,Decrescente,Ativo,"-24,845450","-48,212248",60
2677,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"514,700",Cajati,Principal,Decrescente,Ativo,"-24,864790","-48,211446",60
2678,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"546,000",Barra do Turvo,Principal,Decrescente,Ativo,"-24,965893","-48,434310",60
2679,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"548,370",Barra do Turvo,Principal,Crescente,Ativo,"-24,953740","-48,448019",60
2680,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"550,700",Barra do Turvo,Principal,Decrescente,Ativo,"-24,967140","-48,471856",60
2681,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"559,950",Barra do Turvo,Principal,Crescente,Ativo,"-25,015236","-48,509448",60
2682,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"567,800",Barra do Turvo,Principal,Crescente,Ativo,"-25,056695","-48,555453",60
2683,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,PR,"28,800",Campina Grande do Sul,Principal,Decrescente,Ativo,"-25,110959","-48,808223",60
2684,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,PR,"33,600",Campina Grande do Sul,Principal,Decrescente,Ativo,"-25,114937","-48,849413",60
2685,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,PR,"40,050",Campina Grande do Sul,Principal,Crescente,Ativo,"-25,167022","-48,865032",60
2686,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"351,780",Miracatu,Principal,Crescente,Ativo,"-24,064698","-47,233601",60
2687,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"356,500",Miracatu,Principal,Crescente,Ativo,"-24,095474","-47,256386",60
2688,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"357,500",Miracatu,Principal,Crescente,Ativo,"-24,102768","-47,258911",60
2689,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"360,040",Miracatu,Principal,Crescente,Ativo,"-24,113081","-47,268627",60
2690,AUTOPISTA REGIS BITTENCOURT,2017,Controlador,BR-116,SP,"361,520",Miracatu,Principal,Crescente,Ativo,"-24,121953","-47,270639",60
2691,CONCEBRA,2017,Controlador,BR-60,GO,"15,250",Alexânia,Principal,Crescente/Decrescente,Ativo,"-16,109244","-48,363771",110
2692,CONCEBRA,2017,Controlador,BR-60,GO,"15,250",Alexânia,Principal,Decrescente,Ativo,"-16,109244","-48,363771",110
2693,CONCEBRA,2017,Controlador,BR-60,DF,"8,540",Brasília,Principal,Crescente,Ativo,"-15,904820","-48,136279",80
2694,CONCEBRA,2017,Controlador,BR-60,DF,"10,050",Brasília,Principal,Decrescente,Ativo,"-15,909947","-48,150911",80
2695,CONCEBRA,2017,Redutor,BR-60,DF,"12,300",Brasília,Principal,Decrescente,Ativo,"-15,919853","-48,165065",60
2696,CONCEBRA,2017,Redutor,BR-60,DF,"12,300",Brasília,Principal,Crescente,Ativo,"-15,919547","-48,165260",60
2697,CONCEBRA,2017,Redutor,BR-60,DF,"30,000",Brasília,Principal,Crescente,Ativo,"-16,042216","-48,256709",40
2698,CONCEBRA,2017,Redutor,BR-60,DF,"30,000",Brasília,Principal,Decrescente,Ativo,"-16,042696","-48,256292",40
2699,CONCEBRA,2017,Redutor,BR-60,GO,"22,700",Alexânia,Principal,Crescente,Ativo,"-16,121198","-48,425263",40
2700,CONCEBRA,2017,Redutor,BR-60,GO,"22,800",Alexânia,Principal,Decrescente,Ativo,"-16,121311","-48,426290",40
2701,CONCEBRA,2017,Redutor,BR-60,GO,"79,150",Anápolis,Principal,Crescente,Ativo,"-16,300556","-48,812986",40
2702,CONCEBRA,2017,Redutor,BR-60,GO,"79,150",Anápolis,Principal,Decrescente,Ativo,"-16,300861","-48,812878",40
2703,CONCEBRA,2017,Redutor,BR-60,GO,"91,250",Anápolis,Principal,Crescente,Ativo,"-16,347739","-48,908274",40
2704,CONCEBRA,2017,Redutor,BR-60,GO,"91,330",Anápolis,Principal,Decrescente,Ativo,"-16,348402","-48,908756",40
2705,CONCEBRA,2017,Redutor,BR-60,GO,"101,200",Anápolis,Principal,Crescente,Ativo,"-16,402323","-48,976167",60
2706,CONCEBRA,2017,Redutor,BR-60,GO,"101,800",Anápolis,Principal,Decrescente,Ativo,"-16,404887","-48,980615",60
2707,CONCEBRA,2017,Redutor,BR-60,GO,"117,950",Terezópolis de Goiás,Principal,Crescente,Ativo,"-16,484090","-49,093074",40
2708,CONCEBRA,2017,Redutor,BR-60,GO,"118,000",Terezópolis de Goiás,Principal,Decrescente,Ativo,"-16,484798","-49,093366",40
2709,CONCEBRA,2017,Redutor,BR-60,GO,"118,530",Terezópolis de Goiás,Principal,Crescente,Ativo,"-16,488047","-49,096859",40
2710,CONCEBRA,2017,Controlador,BR-60,GO,"119,500",Terezópolis de Goiás,Principal,Crescente,Ativo,"-16,497203","-49,105881",80
2711,CONCEBRA,2017,Controlador,BR-60,GO,"122,800",Terezópolis de Goiás,Principal,Crescente,Ativo,"-16,516613","-49,122211",80
2712,CONCEBRA,2017,Controlador,BR-60,GO,"126,000",Goianápolis,Principal,Decrescente,Ativo,"-16,517995","-49,123703",80
2713,CONCEBRA,2017,Controlador,BR-60,GO,"125,350",Goianápolis,Principal,Decrescente,Ativo,"-16,529990","-49,141356",80
2714,CONCEBRA,2017,Controlador,BR-60,GO,"124,800",Goianápolis,Principal,Crescente,Ativo,"-16,528391","-49,137104",80
2715,CONCEBRA,2017,Controlador,BR-60,GO,"126,700",Goianápolis,Principal,Crescente,Ativo,"-16,537900","-49,149197",80
2716,CONCEBRA,2017,Controlador,BR-60,GO,"127,220",Goianápolis,Principal,Decrescente,Ativo,"-16,542807","-49,149747",80
2717,CONCEBRA,2017,Controlador,BR-60,GO,"128,100",Goianápolis,Principal,Decrescente,Ativo,"-16,553939","-49,152502",80
2718,CONCEBRA,2017,Controlador,BR-60,GO,"132,820",Goiânia,Principal,Crescente,Ativo,"-16,581266","-49,178608",80
2719,CONCEBRA,2017,Controlador,BR-60,GO,"133,360",Goiânia,Principal,Crescente,Ativo,"-16,581291","-49,183352",80
2720,CONCEBRA,2017,Controlador,BR-153,GO,"490,300",Goiânia,Principal,Decrescente,Ativo,"-16,623873","-49,205949",80
2721,CONCEBRA,2017,Controlador,BR-153,GO,"491,350",Goiânia,Principal,Crescente,Ativo,"-16,633810","-49,205209",80
2722,CONCEBRA,2017,Controlador,BR-153,GO,"492,800",Goiânia,Principal,Crescente,Ativo,"-16,643922","-49,209875",80
2723,CONCEBRA,2017,Controlador,BR-153,GO,"493,530",Goiânia,Principal,Crescente,Ativo,"-16,649784","-49,214499",80
2724,CONCEBRA,2017,Controlador,BR-153,GO,"494,300",Goiânia,Principal,Decrescente,Ativo,"-16,655472","-49,217977",80
2725,CONCEBRA,2017,Controlador,BR-153,GO,"495,000",Goiânia,Principal,Crescente,Ativo,"-16,661456","-49,221952",80
2726,CONCEBRA,2017,Controlador,BR-153,GO,"495,000",Goiânia,Principal,Decrescente,Ativo,"-16,661525","-49,221744",80
2727,CONCEBRA,2017,Controlador,BR-153,GO,"496,000",Goiânia,Principal,Decrescente,Ativo,"-16,668345","-49,226220",80
2728,CONCEBRA,2017,Controlador,BR-153,GO,"496,350",Goiânia,Principal,Crescente,Ativo,"-16,671186","-49,227960",80
2729,CONCEBRA,2017,Controlador,BR-153,GO,"498,000",Goiânia,Principal,Decrescente,Ativo,"-16,686646","-49,233367",80
2730,CONCEBRA,2017,Controlador,BR-153,GO,"500,000",Goiânia,Principal,Crescente,Ativo,"-16,702105","-49,231262",80
2731,CONCEBRA,2017,Controlador,BR-153,GO,"500,500",Goiânia,Principal,Crescente,Ativo,"-16,708477","-49,230962",80
2732,CONCEBRA,2017,Controlador,BR-153,GO,"500,780",Goiânia,Principal,Decrescente,Ativo,"-16,710668","-49,231336",80
2733,CONCEBRA,2017,Controlador,BR-153,GO,"501,950",Goiânia,Principal,Crescente,Ativo,"-16,718868","-49,238159",80
2734,CONCEBRA,2017,Controlador,BR-153,GO,"501,980",Goiânia,Principal,Decrescente,Ativo,"-16,718874","-49,237961",80
2735,CONCEBRA,2017,Controlador,BR-153,GO,"502,900",Goiânia,Principal,Crescente,Ativo,"-16,726534","-49,241244",80
2736,CONCEBRA,2017,Controlador,BR-153,GO,"503,090",Goiânia,Principal,Decrescente,Ativo,"-16,728332","-49,242036",80
2737,CONCEBRA,2017,Controlador,BR-153,GO,"504,000",Aparecida de Goiânia,Principal,Crescente,Ativo,"-16,736838","-49,242949",80
2738,CONCEBRA,2017,Controlador,BR-153,GO,"504,000",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,736566","-49,242762",80
2739,CONCEBRA,2017,Redutor,BR-153,GO,"505,050",Aparecida de Goiânia,Principal,Crescente,Ativo,"-16,745348","-49,240774",40
2740,CONCEBRA,2017,Redutor,BR-153,GO,"505,050",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,745358","-49,240598",40
2741,CONCEBRA,2017,Redutor,BR-153,GO,"507,810",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,768585","-49,239288",80
2742,CONCEBRA,2017,Redutor,BR-153,GO,"508,310",Aparecida de Goiânia,Principal,Crescente,Ativo,"-16,773391","-49,237844",80
2743,CONCEBRA,2017,Redutor,BR-153,GO,"508,944",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,780085","-49,237028",80
2744,CONCEBRA,2017,Controlador,BR-153,GO,"510,100",Aparecida de Goiânia,Principal,Crescente,Ativo,"-16,788789","-49,237936",80
2745,CONCEBRA,2017,Controlador,BR-153,GO,"510,300",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,791461","-49,237868",80
2746,CONCEBRA,2017,Controlador,BR-153,GO,"514,190",Aparecida de Goiânia,Principal,Crescente,Ativo,"-16,826616","-49,242453",40
2747,CONCEBRA,2017,Controlador,BR-153,GO,"514,250",Aparecida de Goiânia,Principal,Decrescente,Ativo,"-16,827086","-49,242316",40
2748,CONCEBRA,2017,Controlador,BR-153,GO,"610,800",Morrinhos,Principal,Decrescente,Ativo,"-17,631860","-49,176422",40
2749,CONCEBRA,2017,Controlador,BR-153,GO,"663,130",Goiatuba,Principal,Crescente,Ativo,"-18,073307","-49,270285",60
2750,CONCEBRA,2017,Controlador,BR-153,GO,"663,730",Goiatuba,Principal,Crescente,Ativo,"-18,078784","-49,271031",60
2751,CONCEBRA,2017,Controlador,BR-153,GO,"666,550",Goiatuba,Principal,Crescente,Ativo,"-18,103438","-49,275434",60
2752,CONCEBRA,2017,Redutor,BR-262,MG,"449,500",Nova Serrana,Principal,Decrescente,Ativo,"-19,851623","-45,026842",40
2753,CONCEBRA,2017,Redutor,BR-262,MG,"449,500",Nova Serrana,Principal,Crescente,Ativo,"-19,851477","-45,026708",40
2754,CONCEBRA,2017,Redutor,BR-262,MG,"476,800",Bom Despacho,Principal,Crescente,Ativo,"-19,785777","-45,252522",60
2755,CONCEBRA,2017,Redutor,BR-262,MG,"476,800",Bom Despacho,Principal,Decrescente,Ativo,"-19,785695","-45,252492",60
2756,CONCEBRA,2017,Redutor,BR-262,MG,"477,800",Bom Despacho,Principal,Crescente,Ativo,"-19,782900","-45,259690",60
2757,CONCEBRA,2017,Redutor,BR-262,MG,"477,800",Bom Despacho,Principal,Decrescente,Ativo,"-19,782990","-45,259748",60
2758,CONCEBRA,2017,Redutor,BR-262,MG,"523,200",Luz,Principal,Crescente,Ativo,"-19,782754","-45,683213",60
2759,CONCEBRA,2017,Redutor,BR-262,MG,"523,200",Luz,Principal,Decrescente,Ativo,"-19,782849","-45,683220",60
2760,CONCEBRA,2017,Controlador,BR-262,MG,"558,900",Córrego Danta,Principal,Crescente,Ativo,"-19,742265","-45,945669",60
2761,CONCEBRA,2017,Controlador,BR-262,MG,"558,900",Córrego Danta,Principal,Decrescente,Ativo,"-19,742343","-45,945591",60
2762,CONCEBRA,2017,Controlador,BR-262,MG,"566,200",Córrego Danta,Principal,Crescente,Ativo,"-19,739018","-46,008071",60
2763,CONCEBRA,2017,Controlador,BR-262,MG,"566,200",Córrego Danta,Principal,Decrescente,Ativo,"-19,738975","-46,007996",60
2764,CONCEBRA,2017,Controlador,BR-262,MG,"591,415",Campos Altos,Principal,Crescente,Ativo,"-19,666914","-46,164023",60
2765,CONCEBRA,2017,Controlador,BR-262,MG,"591,415",Campos Altos,Principal,Decrescente,Ativo,"-19,666836","-46,164017",60
2766,CONCEBRA,2017,Controlador,BR-262,MG,"594,480",Campos Altos,Principal,Crescente,Ativo,"-19,653606","-46,184685",60
2767,CONCEBRA,2017,Controlador,BR-262,MG,"594,480",Campos Altos,Principal,Decrescente,Ativo,"-19,653682","-46,184662",60
2768,CONCEBRA,2017,Controlador,BR-262,MG,"678,546",Araxá,Principal,Crescente,Ativo,"-19,554630","-46,888667",60
2769,CONCEBRA,2017,Controlador,BR-262,MG,"678,546",Araxá,Principal,Decrescente,Ativo,"-19,554674","-46,888703",60
2770,CONCEBRA,2017,Redutor,BR-153,MG,"1,432",Araporã,Principal,Decrescente,Ativo,"-18,428617","-49,192556",60
2771,CONCEBRA,2017,Redutor,BR-153,MG,"17,750",Centralina,Principal,Crescente,Ativo,"-18,575721","-49,193931",60
2772,CONCEBRA,2017,Controlador,BR-153,MG,"20,400",Centralina,Principal,Crescente,Ativo,"-18,599946","-49,192408",60
2773,CONCEBRA,2017,Controlador,BR-153,MG,"21,100",Centralina,Principal,Decrescente,Ativo,"-18,605203","-49,191862",60
2774,CONCEBRA,2017,Redutor,BR-153,MG,"57,900",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,876348","-49,058254",60
2775,CONCEBRA,2017,Controlador,BR-153,MG,"65,525",Monte Alegre de Minas,Principal,Crescente,Ativo,"-18,941608","-49,026624",60
2776,CONCEBRA,2017,Controlador,BR-153,MG,"66,500",Monte Alegre de Minas,Principal,Decrescente,Ativo,"-18,949742","-49,026207",60
2777,CONCEBRA,2017,Controlador,BR-153,MG,"75,200",Monte Alegre de Minas,Principal,Crescente,Ativo,"-19,025926","-49,011557",60
2778,CONCEBRA,2017,Redutor,BR-153,MG,"107,845",Prata,Principal,Decrescente,Ativo,"-19,297922","-48,907500",60
2779,CONCEBRA,2017,Redutor,BR-153,MG,"107,800",Prata,Principal,Crescente,Ativo,"-19,297202","-48,907709",60
2780,CONCEBRA,2017,Controlador,BR-60,DF,"29,100",Brasília,Principal,Decrescente,Ativo,"-16,031070","-48,253482",80
2781,CONCEBRA,2017,Controlador,BR-60,GO,"0,700",Santo Antônio do Descoberto,Principal,Crescente,Ativo,"-16,057033","-48,261945",110
2782,CONCEBRA,2017,Controlador,BR-60,GO,"18,820",Alexânia,Principal,Decrescente,Ativo,"-16,115564","-48,391403",110
2783,CONCEBRA,2017,Controlador,BR-60,GO,"26,000",Alexânia,Principal,Crescente,Ativo,"-16,105136","-48,451785",110
2784,CONCEBRA,2017,Controlador,BR-60,GO,"27,500",Alexânia,Principal,Decrescente,Ativo,"-16,102011","-48,464212",110
2785,CONCEBRA,2017,Controlador,BR-60,GO,"28,240",Alexânia,Principal,Decrescente,Ativo,"-16,100433","-48,470791",110
2786,CONCEBRA,2017,Controlador,BR-60,GO,"109,400",Goianápolis,Principal,Crescente,Ativo,"-16,448350","-49,025775",110
2787,CONCEBRA,2017,Controlador,BR-153,MG,"45,800",Canápolis,Principal,Crescente,Ativo,"-18,784187","-49,081987",80
2788,CONCEBRA,2017,Controlador,BR-153,MG,"51,800",Monte Alegre de Minas,Principal,Decrescente,Ativo,"-18,835723","-49,091155",80
2789,CONCEBRA,2017,Controlador,BR-262,MG,"365,350",Juatuba,Principal,Decrescente,Ativo,"-19,972472","-44,308858",80
2790,CONCEBRA,2017,Controlador,BR-262,MG,"377,500",Juatuba,Principal,Decrescente,Ativo,"-19,931025","-44,412783",60
2791,CONCEBRA,2017,Controlador,BR-262,MG,"378,800",Juatuba,Principal,Decrescente,Ativo,"-19,933103","-44,427292",60
2792,CONCEBRA,2017,Controlador,BR-262,MG,"380,350",Juatuba,Principal,Decrescente,Ativo,"-19,935039","-44,435286",60
2793,CONCER,2016,Controlador,BR-40,RJ,"24,900",Três Rios,Principal,Decrescente,Ativo,"-22,148066","-43,158292",70
2794,CONCER,2016,Controlador,BR-40,RJ,"65,000",Petrópolis,Principal,Decrescente,Ativo,"-22,428082","-43,161750",70
2795,CONCER,2016,Controlador,BR-40,RJ,"72,500",Petrópolis,Principal,Crescente,Ativo,"-22,461620","-43,222137",70
2796,CONCER,2016,Controlador,BR-40,RJ,"74,600",Petrópolis,Principal,Decrescente,Ativo,"-22,479247","-43,217286",70
2797,CONCER,2016,Controlador,BR-40,RJ,"83,700",Petrópolis,Principal,Crescente,Ativo,"-22,521737","-43,235255",70
2798,CONCER,2016,Controlador,BR-40,RJ,"105,900",Duque de Caxias,Principal,Decrescente,Ativo,"-22,646195","-43,283664",90
2799,CONCER,2016,Controlador,BR-40,RJ,"64,700",Petrópolis,Principal,Crescente,Ativo,"-22,427058","-43,158645",70
2800,CONCER,2016,Controlador,BR-40,RJ,"86,800",Petrópolis,Principal,Crescente,Ativo,"-22,542299","-43,233504",70
2801,CONCER,2016,Controlador,BR-40,RJ,"80,000",Petrópolis,Principal,Crescente,Ativo,"-22,498044","-43,228858",70
2802,CONCER,2016,Controlador,BR-40,RJ,"97,110",Duque de Caxias,Principal,Decrescente,Ativo,"-22,583707","-43,261083",50
2803,CONCER,2016,Controlador,BR-40,RJ,"80,160",Petrópolis,Principal,Decrescente,Ativo,"-22,519988","-43,228025",70
2804,CONCER,2016,Controlador,BR-40,MG,"815,200",Simão Pereira,Principal,Crescente,Ativo,"-21,918528","-43,322804",70
2805,CONCER,2016,Controlador,BR-40,MG,"815,800",Simão Pereira,Principal,Decrescente,Ativo,"-21,923099","-43,320567",70
2806,CONCER,2016,Controlador,BR-40,MG,"784,600",Juiz de Fora,Principal,Decrescente,Ativo,"-21,732482","-43,439310",70
2807,CONCER,2016,Controlador,BR-40,MG,"781,000",Juiz de Fora,Principal,Decrescente,Ativo,"-21,705447","-43,450948",70
2808,CONCER,2016,Controlador,BR-40,MG,"781,000",Juiz de Fora,Principal,Crescente,Ativo,"-21,704476","-43,451743",70
2809,CRO,2016,Controlador,BR-70,MT,"503,360",Cuiabá,Principal,Crescente/Decrescente,Ativo,"-15,698816","-56,034129",60
2810,CRO,2016,Controlador,BR-70,MT,"504,000",Cuiabá,Principal,Crescente/Decrescente,Ativo,"-15,700683","-56,046185",60
2811,CRO,2016,Controlador,BR-70,MT,"523,300",Várzea Grande,Principal,Crescente/Decrescente,Ativo,"-15,654771","-56,191106",60
2812,CRO,2016,Controlador,BR-163,MT,"593,400",Nova Mutum,Principal,Crescente/Decrescente,Ativo,"-13,862718","-56,086189",60
2813,CRO,2016,Controlador,BR-163,MT,"832,400",Sinop,Principal,Crescente,Ativo,"-11,884887","-55,501339",60
2814,CRO,2016,Controlador,BR-163,MT,"832,900",Sinop,Principal,Decrescente,Ativo,"-11,880062","-55,500169",60
2815,CRO,2016,Controlador,BR-163,MT,"834,300",Sinop,Principal,Crescente,Ativo,"-11,868907","-55,497154",60
2816,CRO,2016,Redutor,BR-364,MT,"204,100",Rondonópolis,Principal,Decrescente,Ativo,"-16,462925","-54,659422",40
2817,CRO,2016,Controlador,BR-364,MT,"209,630",Rondonópolis,Principal,Decrescente,Ativo,"-16,428308","-54,694709",60
2818,CRO,2016,Controlador,BR-364,MT,"275,900",Jaciara,Principal,Crescente/Decrescente,Ativo,"-15,952476","-54,994747",60
2819,CRO,2016,Redutor,BR-70,MT,"522,035",Várzea Grande,Principal,Crescente,Ativo,"-15,664013","-56,184515",40
2820,CRO,2016,Redutor,BR-70,MT,"522,100",Várzea Grande,Principal,Decrescente,Ativo,"-15,663936","-56,184613",40
2821,CRO,2016,Redutor,BR-163,MT,"595,500",Nova Mutum,Principal,Crescente/Decrescente,Ativo,"-13,842005","-56,083407",40
2822,CRO,2016,Controlador,BR-163,MT,"597,700",Nova Mutum,Principal,Crescente,Ativo,"-13,823458","-56,078228",60
2823,CRO,2016,Redutor,BR-163,MT,"659,300",Lucas do Rio Verde,Principal,Crescente,Ativo,"-13,308807","-56,041599",50
2824,CRO,2016,Redutor,BR-163,MT,"659,500",Lucas do Rio Verde,Principal,Decrescente,Ativo,"-13,308807","-56,041599",50
2825,CRO,2016,Controlador,BR-163,MT,"686,200",Lucas do Rio Verde,Principal,Crescente/Decrescente,Ativo,"-13,085958","-55,942035",60
2826,CRO,2016,Redutor,BR-163,MT,"688,500",Lucas do Rio Verde,Principal,Crescente,Ativo,"-13,067560","-55,925153",50
2827,CRO,2016,Redutor,BR-163,MT,"688,960",Lucas do Rio Verde,Principal,Decrescente,Ativo,"-13,067560","-55,925153",50
2828,CRO,2016,Controlador,BR-163,MT,"690,850",Lucas do Rio Verde,Principal,Crescente/Decrescente,Ativo,"-13,055465","-55,912815",60
2829,CRO,2016,Redutor,BR-163,MT,"714,000",Sorriso,Principal,Crescente,Ativo,"-12,862742","-55,833343",40
2830,CRO,2016,Redutor,BR-163,MT,"714,380",Sorriso,Principal,Decrescente,Ativo,"-12,859497","-55,832187",40
2831,CRO,2016,Controlador,BR-163,MT,"746,100",Sorriso,Principal,Crescente,Ativo,"-12,601219","-55,749739",60
